radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,400,1,500,801,0,49.840679,40.376816,1000,8,1,1238982175,1238982175,0
GSM,400,1,500,562,0,49.841537475586,40.376815795898,1000,11,1,1238982175,1238982175,0
GSM,400,1,500,1661,0,49.84288,40.376785,1000,44,1,1238982244,1238982244,0
GSM,400,1,500,263,0,49.842809,40.37707,1000,27,1,1238982244,1238982244,0
GSM,400,1,500,1331,0,49.844542,40.373297,1000,16,1,1238982243,1238982243,0
GSM,400,1,500,222,0,49.848721,40.374809,1000,13,1,1238982176,1238982176,0
GSM,400,1,500,242,0,49.846502,40.374597,1000,13,1,1238982586,1238982586,0
GSM,400,1,500,1241,0,49.84977722168,40.375442504883,1000,4,1,1238982176,1238982176,0
GSM,400,1,500,281,0,49.853348,40.375443,1000,5,1,1238982177,1238982177,0
GSM,400,1,500,1761,0,49.853897094727,40.375442504883,1000,1,1,1238982177,1238982177,0
GSM,400,1,500,1251,0,49.85478,40.376816,1000,14,1,1238982177,1238982177,0
GSM,400,1,500,941,0,49.857278,40.376816,1000,13,1,1238982177,1238982177,0
GSM,400,1,500,6002,0,49.858016967773,40.376815795898,1000,5,1,1238982177,1238982177,0
GSM,400,1,500,201,0,49.857845,40.379334,1000,24,1,1238982181,1238982181,0
GSM,400,1,500,6003,0,49.857468,40.379562,1000,5,1,1238982181,1238982181,0
GSM,400,1,500,262,0,49.845943,40.375786,1000,24,1,1238982586,1238982586,0
GSM,400,1,500,264,0,49.844205,40.378664,1000,52,1,1238982587,1238982587,0
GSM,400,1,500,261,0,49.844873,40.377993,1000,7,1,1238982585,1238982585,0
GSM,400,1,500,1011,0,49.842277,40.383365,1000,13,1,1238982587,1238982587,0
GSM,400,1,500,1013,0,49.840381,40.387513,1000,19,1,1238982588,1238982588,0
GSM,400,1,800,31,0,49.836456,40.389175,1000,20,1,1238982588,1238982588,0
GSM,400,1,800,172,0,49.834248,40.385117,12464,23,1,1239001982,1404955213,0
GSM,400,1,800,302,0,49.824723,40.389958,1000,86,1,1238982526,1238982526,0
GSM,400,1,800,283,0,49.821243,40.392971,1000,72,1,1238982526,1238982526,0
GSM,400,1,800,551,0,49.818408,40.394958,1000,19,1,1238982526,1238982526,0
GSM,400,1,800,853,0,49.815952,40.395218,1000,65,1,1238982525,1238982525,0
GSM,400,1,900,702,0,49.815364,40.396486,1000,34,1,1238982525,1238982525,0
GSM,400,1,900,703,0,49.811217,40.399764,1000,38,1,1238982525,1238982525,0
GSM,400,1,900,822,0,49.810104,40.401382,1000,9,1,1238982525,1238982525,0
GSM,400,1,900,1401,0,49.801712036133,40.41389465332,1000,3,1,1238982185,1238982185,0
GSM,400,1,1500,372,0,49.79593,40.423435,1000,19,1,1238982432,1238982432,0
GSM,400,1,1500,1432,0,49.794754,40.424301,1000,45,1,1238982524,1238982524,0
GSM,400,1,1500,111,0,49.771315,40.442812,1069,245,1,1238982524,1238982524,0
GSM,400,1,1500,861,0,49.784314,40.442662,23940,96,1,1239001986,1481751094,0
GSM,400,1,1500,863,0,49.83152,40.447599,18913,14,1,1239001986,1481751094,0
GSM,400,1,1500,42,0,49.760955,40.456476,35654,161,1,1239001986,1437481173,0
GSM,400,1,1500,41,0,49.756377,40.457275,1000,163,1,1238982508,1238982508,0
GSM,400,1,1500,82,0,49.741952,40.467896,1000,31,1,1238982517,1238982517,0
GSM,400,1,1500,152,0,49.728887,40.480677,1916,135,1,1238982517,1238982517,0
GSM,400,1,1500,83,0,49.718774,40.490293,2407,38,1,1238982452,1238982452,0
GSM,400,1,1200,412,0,49.700174,40.509759,2141,98,1,1238982517,1238982517,0
GSM,400,1,1200,1052,0,49.670612,40.537834,1000,28,1,1238982517,1238982517,0
GSM,400,1,1200,1053,0,49.650938,40.550521,1453,43,1,1238982516,1238982516,0
GSM,400,1,1210,801,0,49.635051,40.563161,1069,39,1,1238982454,1238982454,0
GSM,400,1,1210,972,0,49.636653,40.559728,1129,26,1,1238982516,1238982516,0
GSM,400,1,1210,973,0,49.632447,40.570268,1000,106,1,1239001989,1395466521,0
GSM,400,1,1210,1033,0,49.655665,40.580899,1000,23,1,1239001989,1441286205,0
GSM,400,1,1210,1031,0,49.66172,40.584349,1254,33,1,1238982515,1238982515,0
GSM,400,1,1210,1081,0,49.663516,40.585907,1000,141,1,1239001990,1437662888,0
GSM,400,1,1210,1083,0,49.660116,40.590944,1000,131,1,1238982514,1238982514,0
GSM,400,1,1500,531,0,49.782867,40.54123,1000,83,1,1238982503,1238982503,0
GSM,400,1,1500,541,0,49.784365,40.533371,1000,38,1,1238982504,1238982504,0
GSM,400,1,1500,542,0,49.771712,40.512996,3624,160,1,1238982507,1238982507,0
GSM,400,1,1500,113,0,49.750574,40.466947,6842,76,1,1238982519,1238982519,0
GSM,400,1,1500,1043,0,49.756004,40.520576,4533,60,1,1238982505,1238982505,0
GSM,400,1,1500,343,0,49.756529,40.503265,2771,142,1,1238982506,1238982506,0
GSM,400,1,1500,453,0,49.75914,40.497665,1000,24,1,1238982506,1238982506,0
GSM,400,1,1500,223,0,49.783916,40.508554,19001,26,1,1239001997,1481487028,0
GSM,400,1,1500,213,0,49.762513,40.457717,28911,41,1,1239001997,1437481018,0
GSM,400,1,1500,71,0,49.753941,40.478701,1000,42,1,1238982435,1238982435,0
GSM,400,1,1500,1253,0,49.784999,40.467745,26815,11,1,1239001997,1437481503,0
GSM,400,1,1500,1252,0,49.75399,40.461617,1000,4,1,1238982507,1238982507,0
GSM,400,1,1500,1251,0,49.755157,40.46402,1000,10,1,1238982434,1238982434,0
GSM,400,1,1500,43,0,49.768265,40.46013,34308,57,1,1239001997,1437481179,0
GSM,400,1,1500,211,0,49.778892,40.454528,30405,52,1,1239001999,1469342091,0
GSM,400,1,1500,112,0,49.757284,40.443395,1000,54,1,1238982520,1238982520,0
GSM,400,1,1500,862,0,49.83373,40.443204,20192,47,1,1239002000,1481751094,0
GSM,400,1,1500,1172,0,49.789524,40.428915,1000,16,1,1238982524,1238982524,0
GSM,400,1,800,852,0,49.819412,40.394592,1000,18,1,1238982522,1238982522,0
GSM,400,1,800,373,0,49.823685,40.391235,1000,2,1,1238982201,1238982201,0
GSM,400,1,1210,822,0,49.649276733398,40.597915649414,1000,1,1,1238982202,1238982202,0
GSM,400,1,1210,763,0,49.650004,40.597916,1000,17,1,1238982480,1238982480,0
GSM,400,1,1210,1122,0,49.654221,40.593796,1000,5,1,1238982462,1238982462,0
GSM,400,1,1500,723,0,49.727396,40.573831,2110,52,1,1238982489,1238982489,0
GSM,400,1,800,291,0,49.837221,40.386821,1000,7,1,1238982405,1238982405,0
GSM,400,1,500,1172,0,49.839363,40.381165,1000,24,1,1238982405,1238982405,0
GSM,400,1,500,1801,0,49.839935,40.379562,1000,12,1,1238982406,1238982406,0
GSM,400,1,500,133,0,49.845136,40.371465,1000,29,1,1238982220,1238982220,0
GSM,400,1,500,1001,0,49.844284057617,40.372695922852,1000,3,1,1238982220,1238982220,0
GSM,400,1,500,1382,0,49.859253,40.374069,1000,10,1,1238982221,1238982221,0
GSM,400,1,1000,922,0,49.893448,40.378326,1000,10,1,1238982221,1238982221,0
GSM,400,1,1000,921,0,49.89756,40.37722,1856,34,1,1239002021,1407308322,0
GSM,400,1,1000,1383,0,49.906906,40.376816,1000,5,1,1238982221,1238982221,0
GSM,400,1,1000,1382,0,49.913773,40.376816,1000,5,1,1238982221,1238982221,0
GSM,400,1,1000,1381,0,49.882953,40.378262,2778,19,1,1239002021,1408060067,0
GSM,400,1,1000,503,0,49.904712,40.378194,5943,10,1,1239002022,1443170123,0
GSM,400,1,1000,502,0,49.924916,40.374462,1000,7,1,1238982222,1238982222,0
GSM,400,1,1000,962,0,49.92627,40.3705,4354,10,1,1239002023,1407302090,0
GSM,400,1,1000,961,0,49.939464,40.368259,1000,13,1,1238982223,1238982223,0
GSM,400,1,1000,1361,0,49.943848,40.365143,1000,2,1,1238982223,1238982223,0
GSM,400,1,1000,1362,0,49.948654174805,40.358963012695,1000,1,1,1238982223,1238982223,0
GSM,400,1,1000,661,0,49.956284,40.353928,1000,9,1,1238982223,1238982223,0
GSM,400,1,1000,1152,0,49.963760375977,40.34797668457,1000,1,1,1238982223,1238982223,0
GSM,400,1,1000,1082,0,49.977493,40.35553,1000,2,1,1238982223,1238982223,0
GSM,400,1,1000,1081,0,50.00839,40.367548,2829,4,1,1238982223,1238982223,0
GSM,400,1,1000,531,0,49.991913,40.36171,1000,2,1,1238982223,1238982223,0
GSM,400,1,1000,331,0,49.978255,40.358354,2782,9,1,1239002023,1404750668,0
GSM,400,1,1500,892,0,50.107065,40.320059,7982,3,1,1239002023,1488512596,0
GSM,400,1,1500,893,0,50.076959,40.400358,1127,7,1,1239002023,1440658835,0
GSM,400,1,700,592,0,50.064011,40.418015,1000,3,1,1238982223,1238982223,0
GSM,400,1,700,61,0,50.073624,40.458437,1000,23,1,1238982224,1238982224,0
GSM,400,1,1500,753,0,50.107498,40.473862,1000,3,1,1238982224,1238982224,0
GSM,400,1,1500,751,0,50.118256,40.483521,1000,10,1,1238982224,1238982224,0
GSM,400,1,1500,681,0,50.107041,40.50087,1233,6,1,1238982224,1238982224,0
GSM,400,1,1500,782,0,50.106582641602,40.500411987305,1000,1,1,1238982224,1238982224,0
GSM,400,1,1500,403,0,50.098343,40.525818,1000,2,1,1238982224,1238982224,0
GSM,400,1,1500,581,0,50.096761,40.507279,9334,13,1,1239002024,1437481523,0
GSM,400,1,1500,583,0,50.091633,40.512009,10474,9,1,1239002025,1453696748,0
GSM,400,1,1500,582,0,50.112774,40.416814,13891,8,1,1239002025,1464870798,0
GSM,400,1,1500,841,0,50.081039,40.549026,1000,5,1,1238982226,1238982226,0
GSM,400,1,1500,161,0,50.066757,40.57045,1000,9,1,1238982226,1238982226,0
GSM,400,1,1500,162,0,50.048081,40.547508,12745,24,1,1239002026,1481487028,0
GSM,400,1,1500,392,0,50.062305,40.578024,18071,165,1,1239002026,1454764050,0
GSM,400,1,1500,391,0,50.063301,40.580196,1000,329,1,1238982251,1238982251,0
GSM,400,1,900,592,0,49.819128,40.364144,1000,44,1,1239002031,1404466213,0
GSM,400,1,900,591,0,49.821358,40.362663,1000,36,1,1239002031,1406175915,0
GSM,400,1,900,511,0,49.825529,40.358348,1000,67,1,1238982235,1238982235,0
GSM,400,1,900,321,0,49.823256,40.357161,1000,16,1,1238982234,1238982234,0
GSM,400,1,900,723,0,49.818233,40.355072,1000,66,1,1238982234,1238982234,0
GSM,400,1,900,921,0,49.817599,40.354843,1000,44,1,1238982234,1238982234,0
GSM,400,1,900,422,0,49.81819152832,40.364456176758,1000,11,1,1239002036,1406355611,0
GSM,400,1,900,71,0,49.817141,40.365466,1000,34,1,1238982593,1238982593,0
GSM,400,1,900,1001,0,49.816818,40.369949,1000,62,1,1239002036,1395804004,0
GSM,400,1,900,661,0,49.816818,40.368184,1000,7,1,1238982593,1238982593,0
GSM,400,1,900,202,0,49.817452,40.373752,1000,26,1,1238982238,1238982238,0
GSM,400,1,900,1003,0,49.815445,40.375639,1000,28,1,1239002038,1405010111,0
GSM,400,1,900,141,0,49.815445,40.378189,1000,43,1,1238982592,1238982592,0
GSM,400,1,900,1031,0,49.818649,40.38002,1000,3,1,1238982238,1238982238,0
GSM,400,1,900,1032,0,49.81636,40.380478,1000,18,1,1238982591,1238982591,0
GSM,400,1,900,201,0,49.819328,40.380036,1000,29,1,1238982591,1238982591,0
GSM,400,1,800,1311,0,49.821361,40.380302,1000,13,1,1238982590,1238982590,0
GSM,400,1,800,372,0,49.823103,40.383369,1000,92,1,1238982590,1238982590,0
GSM,400,1,800,42,0,49.823685,40.383957,1000,5,1,1238982240,1238982240,0
GSM,400,1,800,822,0,49.826431274414,40.386428833008,1000,1,1,1238982240,1238982240,0
GSM,400,1,500,1171,0,49.838722,40.381966,1000,20,1,1238982405,1238982405,0
GSM,400,1,500,1821,0,49.840851,40.379562,1000,2,1,1238982241,1238982241,0
GSM,400,1,500,632,0,49.842351,40.377426,1000,27,1,1238982407,1238982407,0
GSM,400,1,500,641,0,49.842911,40.375786,1000,20,1,1238982243,1238982243,0
GSM,400,1,500,631,0,49.842910766602,40.378189086914,1000,10,1,1238982245,1238982245,0
GSM,400,1,500,1071,0,49.844284057617,40.378189086914,1000,8,1,1238982245,1238982245,0
GSM,400,1,500,1261,0,49.841537475586,40.380935668945,1000,1,1,1238982245,1238982245,0
GSM,400,1,500,1591,0,49.840164,40.380936,1000,9,1,1238982245,1238982245,0
GSM,400,1,1500,163,0,50.061149,40.575779,15889,25,1,1239002047,1448576230,0
GSM,400,1,1110,542,0,47.048511,40.770483,947,1050,1,1238982546,1238982546,0
GSM,400,1,1110,1673,0,47.047616,40.768826,2872,642,1,1238982546,1238982546,0
GSM,400,1,1110,1661,0,47.048962,40.768346,1161,895,1,1238982546,1238982546,0
GSM,400,1,1110,541,0,47.048637,40.768965,1090,184,1,1238982545,1238982545,0
GSM,400,1,1110,1663,0,47.041543,40.77045,1000,151,1,1238982543,1238982543,0
GSM,400,1,1110,552,0,47.046623,40.767517,2502,36,1,1238982544,1238982544,0
GSM,400,1,1110,1672,0,47.054961,40.76081,1290,203,1,1238982546,1238982546,0
GSM,400,1,1110,1662,0,47.045516967773,40.764083862305,1000,6,1,1238982276,1238982276,0
GSM,400,1,1110,182,0,47.025051,40.772634,2899,62,1,1238982542,1238982542,0
GSM,400,1,1210,1082,0,49.662587,40.585979,1000,13,1,1238982514,1238982514,0
GSM,400,1,1210,971,0,49.638367,40.573196,1000,18,1,1239002107,1437662888,0
GSM,400,1,1200,413,0,49.685974,40.524292,1000,18,1,1238982517,1238982517,0
GSM,400,1,1500,81,0,49.742176,40.467736,1000,34,1,1238982451,1238982451,0
GSM,400,1,1500,1431,0,49.837798,40.450564,23407,6,1,1239002113,1437481019,0
GSM,400,1,1500,1151,0,49.812386,40.424442,23247,18,1,1239002113,1450523025,0
GSM,400,1,900,541,0,49.809952,40.400848,1000,12,1,1238982521,1238982521,0
GSM,400,1,800,702,0,49.815445,40.387527,1000,5,1,1238982314,1238982314,0
GSM,400,1,800,701,0,49.811886,40.356815,5717,39,1,1239002114,1405160993,0
GSM,400,1,800,33,0,49.834671020508,40.389175415039,1000,62,1,1238982589,1238982589,0
GSM,400,1,800,732,0,49.834671020508,40.389175415039,1000,11,1,1238982316,1238982316,0
GSM,400,1,800,731,0,49.834671020508,40.389175415039,1000,2,1,1238982315,1238982315,0
GSM,400,1,1420,351,0,48.211474,40.318205,2345,128,1,1238982570,1238982570,0
GSM,400,1,1420,1172,0,48.215238,40.317361,1903,17,1,1238982569,1238982569,0
GSM,400,1,1420,1020,0,48.247599,40.307837,8115,129,1,1238982570,1238982570,0
GSM,400,1,1420,1071,0,48.219680786133,40.316390991211,1000,3,1,1238982317,1238982317,0
GSM,400,1,1420,352,0,48.162504,40.315389,2822,74,1,1238982569,1238982569,0
GSM,400,1,1420,553,0,48.1452,40.319542,2372,17,1,1238982568,1238982568,0
GSM,400,1,1420,1240,0,48.028493,40.504319,19106,24,1,1238982561,1238982561,0
GSM,400,1,1420,1173,0,48.105196,40.353135,3882,49,1,1238982567,1238982567,0
GSM,400,1,1420,772,0,48.047251,40.381595,3060,25,1,1238982566,1238982566,0
GSM,400,1,1420,773,0,48.010891,40.398154,3212,54,1,1238982566,1238982566,0
GSM,400,1,620,460,0,47.934478,40.447811,4691,56,1,1238982564,1238982564,0
GSM,400,1,620,461,0,47.933221,40.448243,3270,86,1,1238982564,1238982564,0
GSM,400,1,620,302,0,47.858203,40.460894,3218,18,1,1238982323,1238982323,0
GSM,400,1,620,1400,0,47.849855,40.464158,2905,20,1,1238982323,1238982323,0
GSM,400,1,620,1282,0,47.960265,40.523591,10558,49,1,1238982562,1238982562,0
GSM,400,1,620,1251,0,47.814373,40.477518,2973,58,1,1238982324,1238982324,0
GSM,400,1,620,1582,0,47.776934,40.487368,2378,10,1,1238982324,1238982324,0
GSM,400,1,620,1252,0,47.777045,40.48743,3886,22,1,1238982325,1238982325,0
GSM,400,1,620,1572,0,47.74001,40.493742,1000,7,1,1238982324,1238982324,0
GSM,400,1,620,1573,0,47.639604,40.496026,4602,5,1,1238982331,1238982331,0
GSM,400,1,620,862,0,47.658606,40.494318,1000,64,1,1238982326,1238982326,0
GSM,400,1,620,62,0,47.657514,40.494919,1000,14,1,1238982326,1238982326,0
GSM,400,1,620,863,0,47.627173,40.494345,4161,215,1,1238982332,1238982332,0
GSM,400,1,620,63,0,47.596287,40.496581,3493,86,1,1238982333,1238982333,0
GSM,400,1,620,101,0,47.572575,40.498812,3631,24,1,1238982333,1238982333,0
GSM,400,1,620,251,0,47.44436,40.532054,2398,49,1,1238982334,1238982334,0
GSM,400,1,620,252,0,47.42246,40.538712,1000,27,1,1238982334,1238982334,0
GSM,400,1,620,190,0,47.268421,40.584443,7082,16,1,1238982337,1238982337,0
GSM,400,1,620,1470,0,47.308298,40.576609,2836,97,1,1238982336,1238982336,0
GSM,400,1,1110,1760,0,47.199117,40.611335,3710,118,1,1238982340,1238982340,0
GSM,400,1,610,140,0,47.205937,40.698107,7182,41,1,1238982551,1238982551,0
GSM,400,1,610,1412,0,47.223339,40.707504,1588,140,1,1238982551,1238982551,0
GSM,400,1,610,1411,0,47.208511,40.722345,1014,61,1,1238982549,1238982549,0
GSM,400,1,1110,1650,0,47.132192,40.738801,4862,80,1,1238982549,1238982549,0
GSM,400,1,1110,1671,0,47.084505,40.755464,3763,36,1,1238982548,1238982548,0
GSM,400,1,1500,691,0,49.804668,40.56135,1995,59,1,1238982494,1238982494,0
GSM,400,1,1500,363,0,49.823521,40.558939,3275,387,1,1238982500,1238982500,0
GSM,400,1,1500,341,0,49.830349,40.564755,1665,34,1,1238982499,1238982499,0
GSM,400,1,1210,981,0,49.6772,40.590363,1000,12,1,1239002199,1426473349,0
GSM,400,1,1210,1293,0,49.675455,40.589676,1000,16,1,1238982400,1238982400,0
GSM,400,1,1210,1262,0,49.674854,40.589075,1000,32,1,1239002200,1424482216,0
GSM,400,1,1210,1261,0,49.675217,40.5896,1000,18,1,1239002200,1424482216,0
GSM,400,1,1210,1511,0,49.669992,40.587161,1000,83,1,1239002200,1426473349,0
GSM,400,1,1210,873,0,49.668961,40.586472,1000,3,1,1238982484,1238982484,0
GSM,400,1,1210,1513,0,49.668634,40.588172,1000,21,1,1239002201,1426473349,0
GSM,400,1,500,841,0,49.841537475586,40.375442504883,1000,3,1,1238982407,1238982407,0
GSM,400,1,500,331,0,49.838104,40.366516,1000,8,1,1238982585,1238982585,0
GSM,400,1,500,332,0,49.837143,40.365417,1000,10,1,1238982585,1238982585,0
GSM,400,1,500,321,0,49.834671020508,40.363082885742,1000,10,1,1238982408,1238982408,0
GSM,400,1,500,122,0,49.834552,40.358366,1000,46,1,1238982585,1238982585,0
GSM,400,1,900,131,0,49.834133,40.352746,1000,74,1,1238982584,1238982584,0
GSM,400,1,900,1051,0,49.836044311523,40.34797668457,1000,3,1,1238982409,1238982409,0
GSM,400,1,900,292,0,49.837417602539,40.346603393555,1000,2,1,1238982410,1238982410,0
GSM,400,1,900,291,0,49.837417602539,40.346603393555,1000,1,1,1238982410,1238982410,0
GSM,400,1,900,33,0,49.836388,40.346775,1788,8,1,1239002210,1398946825,0
GSM,400,1,900,31,0,49.839821,40.342484,1000,20,1,1238982583,1238982583,0
GSM,400,1,900,11,0,49.838790893555,40.341110229492,1000,6,1,1238982410,1238982410,0
GSM,400,1,900,1291,0,49.838202,40.34111,1000,14,1,1238982582,1238982582,0
GSM,400,1,900,1292,0,49.836044,40.339737,1000,16,1,1238982582,1238982582,0
GSM,400,1,900,182,0,49.833908,40.33844,1000,18,1,1238982582,1238982582,0
GSM,400,1,900,521,0,49.827461,40.337059,1000,20,1,1238982582,1238982582,0
GSM,400,1,900,523,0,49.821058,40.334483,1000,23,1,1238982582,1238982582,0
GSM,400,1,900,61,0,49.818665,40.330645,1000,29,1,1238982582,1238982582,0
GSM,400,1,900,62,0,49.820938110352,40.323257446289,1000,2,1,1238982412,1238982412,0
GSM,400,1,900,522,0,49.819336,40.321156,1002,66,1,1238982581,1238982581,0
GSM,400,1,900,181,0,49.819863,40.310122,1155,23,1,1238982580,1238982580,0
GSM,400,1,900,12,0,49.819564819336,40.306777954102,1000,2,1,1238982413,1238982413,0
GSM,400,1,900,531,0,49.817407,40.305437,1000,42,1,1238982580,1238982580,0
GSM,400,1,900,841,0,49.805193,40.305201,1343,101,1,1238982580,1238982580,0
GSM,400,1,900,842,0,49.776594,40.303633,2684,31,1,1238982578,1238982578,0
GSM,400,1,900,992,0,49.763947,40.302143,1000,16,1,1238982578,1238982578,0
GSM,400,1,900,831,0,49.698391,40.280104,4483,94,1,1238982578,1238982578,0
GSM,400,1,900,490,0,49.722257,40.284805,1000,7,1,1238982415,1238982415,0
GSM,400,1,900,151,0,49.699917,40.285063,1000,16,1,1238982577,1238982577,0
GSM,400,1,900,832,0,49.636543,40.258588,1000,11,1,1238982577,1238982577,0
GSM,400,1,900,861,0,49.605331420898,40.244979858398,1000,2,1,1238982417,1238982417,0
GSM,400,1,900,862,0,49.571914,40.227127,1000,6,1,1238982577,1238982577,0
GSM,400,1,900,682,0,49.562548,40.22097,11540,33,1,1238982577,1238982577,0
GSM,400,1,900,782,0,49.478758,40.17746,2998,18,1,1238982576,1238982576,0
GSM,400,1,900,783,0,49.475173,40.174713,2357,18,1,1238982576,1238982576,0
GSM,400,1,900,51,0,49.424056,40.100909,4049,11,1,1238982575,1238982575,0
GSM,400,1,900,52,0,49.413986,40.082408,1000,21,1,1238982575,1238982575,0
GSM,400,1,900,383,0,49.411697387695,40.067825317383,1000,1,1,1238982418,1238982418,0
GSM,400,1,900,382,0,49.429551,39.998224,3663,22,1,1238982575,1238982575,0
GSM,400,1,900,21,0,49.407783,39.965721,1000,20,1,1238982575,1238982575,0
GSM,400,1,900,23,0,49.356765,39.947663,2780,32,1,1238982575,1238982575,0
GSM,400,1,950,391,0,49.283924,39.963742,1826,24,1,1238982420,1238982420,0
GSM,400,1,950,392,0,49.260979,39.971695,1000,4,1,1238982420,1238982420,0
GSM,400,1,950,393,0,49.22699,39.982681,1006,12,1,1238982421,1238982421,0
GSM,400,1,1450,1771,0,49.169175,40.002457,1968,15,1,1238982422,1238982422,0
GSM,400,1,1450,1772,0,49.124682,40.020547,3364,7,1,1238982423,1238982423,0
GSM,400,1,1450,1220,0,49.091720581055,40.032119750977,1000,3,1,1238982423,1238982423,0
GSM,400,1,1450,871,0,49.059184,40.043106,1000,13,1,1238982573,1238982573,0
GSM,400,1,1450,1262,0,48.986282,40.047226,1000,9,1,1238982423,1238982423,0
GSM,400,1,1450,872,0,48.984603881836,40.047225952148,1000,1,1,1238982424,1238982424,0
GSM,400,1,1450,861,0,48.8985,40.062643,6482,41,1,1238982573,1238982573,0
GSM,400,1,1450,831,0,48.960056,40.040274,2449,16,1,1238982573,1238982573,0
GSM,400,1,1450,751,0,48.953705,40.018289,1000,14,1,1238982424,1238982424,0
GSM,400,1,1450,752,0,48.949127,40.01564,1000,6,1,1238982425,1238982425,0
GSM,400,1,1450,753,0,48.905714,40.009804,2442,92,1,1238982573,1238982573,0
GSM,400,1,1450,832,0,48.938139,40.019761,2225,6,1,1238982573,1238982573,0
GSM,400,1,1450,631,0,48.910789,40.007401,1000,4,1,1238982426,1238982426,0
GSM,400,1,1450,833,0,48.882982,40.036436,3107,7,1,1238982572,1238982572,0
GSM,400,1,1450,863,0,48.757668,40.12413,1000,4,1,1238982426,1238982426,0
GSM,400,1,1450,823,0,48.744277954102,40.129623413086,1000,1,1,1238982426,1238982426,0
GSM,400,1,1450,920,0,48.673457,40.160883,5935,42,1,1238982572,1238982572,0
GSM,400,1,1450,101,0,48.581545,40.199801,2244,10,1,1238982572,1238982572,0
GSM,400,1,1420,1460,0,48.431167602539,40.249099731445,1000,2,1,1238982427,1238982427,0
GSM,400,1,1420,1041,0,48.424301,40.25116,1000,8,1,1238982427,1238982427,0
GSM,400,1,1420,1042,0,48.416061401367,40.254592895508,1000,1,1,1238982428,1238982428,0
GSM,400,1,1420,1043,0,48.377757,40.267172,3435,19,1,1238982570,1238982570,0
GSM,400,1,1420,1140,0,48.299331665039,40.293045043945,1000,5,1,1238982429,1238982429,0
GSM,400,1,900,1062,0,49.815656,40.396359,1000,13,1,1238982432,1238982432,0
